Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
2021-10-08,284.82559764308587,285.22945482720434,282.46023226093035,283.50830078125,17685700,0.0,0.0,MSFT
2021-10-11,281.65250240514854,286.5082365093531,281.4890287428217,282.912109375,19298600,0.0,0.0,MSFT
2021-10-12,283.9794400643769,284.0755993304145,281.10446287508915,281.61407470703125,17974100,0.0,0.0,MSFT
2021-10-13,283.565937401779,285.8447678202036,282.20054649011644,284.9120788574219,23416300,0.0,0.0,MSFT
2021-10-14,287.70062258890977,291.6044488603404,286.37370077714104,291.1044616699219,27262900,0.0,0.0,MSFT
2021-10-15,290.7102062536316,292.73905839342854,288.9602072094581,292.5082702636719,25384800,0.0,0.0,MSFT
2021-10-18,291.8929101341572,296.3544130437195,291.04675544173375,295.4698181152344,22729300,0.0,0.0,MSFT
2021-10-19,296.48897556115827,297.402415134152,295.4024375898514,296.37359619140625,17682100,0.0,0.0,MSFT
2021-10-20,297.3159240470741,297.787095667317,294.3351627369978,295.5851745605469,16537100,0.0,0.0,MSFT
2021-10-21,295.3544316768825,299.0563143524255,294.5755620879851,298.80633544921875,16918100,0.0,0.0,MSFT
2021-10-22,298.46020682444515,299.1236677633012,295.96021206072464,297.2679138183594,17449300,0.0,0.0,MSFT
2021-10-25,297.46010317986077,297.4985727507945,294.6716608327069,296.2774353027344,17554500,0.0,0.0,MSFT
2021-10-26,299.03702309577824,300.3831645978906,296.729347757345,298.1812438964844,28107300,0.0,0.0,MSFT
2021-10-27,303.8447708537641,313.55627098080305,303.8447708537641,310.7389831542969,52588700,0.0,0.0,MSFT
2021-10-28,311.854255182052,312.37349166816404,308.9984985239614,311.8735046386719,26297900,0.0,0.0,MSFT
2021-10-29,311.6620115299265,319.2292792064878,311.44084815229064,318.8638916015625,34766000,0.0,0.0,MSFT
2021-11-01,318.61388266615893,318.73888677742633,313.81583753903345,316.700439453125,27073200,0.0,0.0,MSFT
2021-11-02,317.6043237502232,320.6235548856837,317.30625052903974,320.31585693359375,26487100,0.0,0.0,MSFT
2021-11-03,321.0561844849301,322.01771844825345,317.9311991041292,321.15234375,21500100,0.0,0.0,MSFT
2021-11-04,320.08507064099814,323.59466390839987,316.83508099254163,323.4985046386719,23992200,0.0,0.0,MSFT
2021-11-05,325.48894922242357,325.7581776228481,321.5562778923636,323.1331787109375,22570100,0.0,0.0,MSFT
2021-11-08,324.3254169521455,324.661959731768,321.5754437081741,324.02734375,20897000,0.0,0.0,MSFT
2021-11-09,324.1427279377186,325.69081300942594,321.6619830119795,323.0273742675781,21307400,0.0,0.0,MSFT
2021-11-10,321.7004723239425,321.7581620227062,317.2293446076053,318.0754699707031,25500900,0.0,0.0,MSFT
2021-11-11,318.50815807964443,320.93121335247633,317.79663226365136,319.64276123046875,16849800,0.0,0.0,MSFT
2021-11-12,321.0754775053688,324.25815300827657,320.95047337818704,323.76776123046875,23831000,0.0,0.0,MSFT
2021-11-15,324.5561868329157,324.88310486387337,321.1811931834564,323.1427307128906,16723000,0.0,0.0,MSFT
2021-11-16,322.7677173822912,327.5657918667416,322.60427303916015,326.4504089355469,20886800,0.0,0.0,MSFT
2021-11-17,326.4985808420445,329.62928356256526,325.59308293416547,326.6719665527344,19053400,0.62,0.0,MSFT
2021-11-18,325.76640921041985,329.879689002484,324.74532101503996,328.74298095703125,22463500,0.0,0.0,MSFT
2021-11-19,330.06275288893943,332.4324456190178,329.63890158471446,330.5154724121094,21963400,0.0,0.0,MSFT
2021-11-22,331.9700474366429,336.8346949958714,327.0861445993955,327.3558654785156,31031100,0.0,0.0,MSFT
2021-11-23,324.6779107140383,326.98983755172486,321.3160273770026,325.2847900390625,30427600,0.0,0.0,MSFT
2021-11-24,323.9362057016911,325.7472014512142,321.65320573565054,325.5063781738281,21661300,0.0,0.0,MSFT
2021-11-26,322.0771142842693,325.5256912943584,316.07578656240105,317.5785217285156,24217200,0.0,0.0,MSFT
2021-11-29,322.645439060566,326.5853048710873,322.45276865427024,324.2734069824219,28563500,0.0,0.0,MSFT
2021-11-30,323.0113724333739,325.38106466384926,316.9137120997924,318.4549865722656,42885600,0.0,0.0,MSFT
2021-12-01,322.82842346064837,326.8260839728482,317.2991304369134,317.9637756347656,33337600,0.0,0.0,MSFT
2021-12-02,318.17571186769004,321.24861933110265,315.7674790215907,317.39544677734375,30766000,0.0,0.0,MSFT
2021-12-03,319.8036737217345,320.48763300351385,306.3561099885442,311.1533203125,41779300,0.0,0.0,MSFT
2021-12-06,312.05881608344686,315.43034198292435,307.512071408828,314.2165832519531,30032600,0.0,0.0,MSFT
2021-12-07,319.46652904482426,323.4738023613807,317.9830494801912,322.6261291503906,31021900,0.0,0.0,MSFT
2021-12-08,323.00186310702526,323.18489117960274,318.6574010643354,322.6743469238281,24761000,0.0,0.0,MSFT
2021-12-09,322.1348670016077,324.13850382611764,319.92891744874584,320.8729553222656,22214200,0.0,0.0,MSFT
2021-12-10,322.68393709248,330.4095372641144,322.5009090494943,329.9664306640625,38095700,0.0,0.0,MSFT
2021-12-13,328.17472556559255,331.17058275210826,326.6334505414845,326.94171142578125,28899400,0.0,0.0,MSFT
2021-12-14,320.98847186636954,322.35636076418,312.2128579722413,316.28759765625,44438700,0.0,0.0,MSFT
2021-12-15,316.54775928331173,322.88624490056276,312.5886384053127,322.3660583496094,35381100,0.0,0.0,MSFT
2021-12-16,323.3870399702623,324.3985151184715,311.1628511430111,312.9738464355469,35034800,0.0,0.0,MSFT
2021-12-17,309.10144665260225,312.9931584037919,305.6046885387923,311.91424560546875,47750300,0.0,0.0,MSFT
2021-12-20,308.30192948085835,310.95098537340476,305.9129815266249,308.1670837402344,28326500,0.0,0.0,MSFT
2021-12-21,311.42298181666746,315.70000480849893,308.0610694765146,315.2761535644531,24740600,0.0,0.0,MSFT
2021-12-22,316.2491091479911,321.3641930953662,313.7927235316347,320.9692687988281,24831500,0.0,0.0,MSFT
2021-12-23,320.5357805584728,324.04218156998655,320.5165252794348,322.4045715332031,19617800,0.0,0.0,MSFT
2021-12-27,323.14632143413695,329.908658361648,323.1174238146764,329.8797607421875,19947000,0.0,0.0,MSFT
2021-12-28,330.5540058070814,331.18978275080303,327.827899397402,328.7237548828125,15661500,0.0,0.0,MSFT
2021-12-29,328.7718768270416,331.6617557188024,327.2113469290697,329.3980407714844,15042000,0.0,0.0,MSFT
2021-12-30,329.35951889161,330.53473754796454,326.3829469974742,326.8645935058594,15994500,0.0,0.0,MSFT
2021-12-31,326.08434561446063,326.90312120375734,323.5219825277928,323.9747314453125,18000800,0.0,0.0,MSFT
2022-01-03,323.04038414975616,325.5931052791262,317.67483390975656,322.46240234375,28865100,0.0,0.0,MSFT
2022-01-04,322.5394184991603,322.89586164300437,314.1491437576021,316.9330749511719,32674300,0.0,0.0,MSFT
2022-01-05,313.89866197929246,314.1009746877151,304.3813512536725,304.76666259765625,40054300,0.0,0.0,MSFT
2022-01-06,301.6551839949287,307.00147755160896,300.0561141565579,302.3583984375,39646100,0.0,0.0,MSFT
2022-01-07,302.61852137240913,304.88226603603744,298.7075537396608,302.5125732421875,32720000,0.0,0.0,MSFT
2022-01-10,298.1295907297212,303.1676245403952,293.505795319919,302.734130859375,44289500,0.0,0.0,MSFT
2022-01-11,301.8768158812795,304.9882339809429,298.5149321522782,303.4180908203125,29386800,0.0,0.0,MSFT
2022-01-12,307.9359754170271,311.5386828731419,305.44101995485215,306.58734130859375,34372200,0.0,0.0,MSFT
2022-01-13,308.7065406516053,309.1014943499301,292.84110213316677,293.6117248535156,45366000,0.0,0.0,MSFT
2022-01-14,293.08187190999695,299.4107134713591,292.60022544835357,298.8134765625,39846400,0.0,0.0,MSFT
2022-01-18,292.9084465619433,298.42809545037267,290.6639578921969,291.5405578613281,42333200,0.0,0.0,MSFT
2022-01-19,295.0470474103309,302.3873360187906,291.58882876082123,292.1956787109375,45933900,0.0,0.0,MSFT
2022-01-20,297.72494342024885,300.21022616541995,290.08603778472633,290.5291442871094,35380700,0.0,0.0,MSFT
2022-01-21,291.5792327867731,292.9470927232566,284.7591001939449,285.1636962890625,57984400,0.0,0.0,MSFT
2022-01-24,281.4742344395524,286.20397733564954,265.9170285250383,285.49114990234375,85731500,0.0,0.0,MSFT
2022-01-25,280.8192289411712,284.1618575908213,274.7023405114224,277.90045166015625,72848600,0.0,0.0,MSFT
2022-01-26,296.68460867157836,297.1758975203426,282.2737532824066,285.81866455078125,90428900,0.0,0.0,MSFT
2022-01-27,291.5503564920198,296.02002216009936,286.9939685564183,288.8338623046875,53481300,0.0,0.0,MSFT
2022-01-28,289.20946072810676,297.1566277790234,283.6416285034805,296.9447021484375,49743700,0.0,0.0,MSFT
2022-01-31,297.6094269927924,300.91351540352434,295.124114232146,299.5649108886719,46444500,0.0,0.0,MSFT
2022-02-01,299.01585004253747,299.2277757254821,293.92966304924204,297.4264221191406,40950400,0.0,0.0,MSFT
2022-02-02,298.26442751039235,303.55289687211734,297.5419577332225,301.9538269042969,36636000,0.0,0.0,MSFT
2022-02-03,298.12957287633566,299.8057228648471,288.9493907856898,290.1920471191406,43730000,0.0,0.0,MSFT
2022-02-04,289.19021973386526,297.46490411870997,288.95903879189694,294.70989990234375,35096500,0.0,0.0,MSFT
2022-02-07,294.93143638637616,296.54011926462067,288.8915703465275,289.9030456542969,28533300,0.0,0.0,MSFT
2022-02-08,290.192026095255,294.343816714322,288.9397569117174,293.3805236816406,32421200,0.0,0.0,MSFT
2022-02-09,298.4956591456946,300.4800407856737,296.1067108242928,299.7864685058594,31284700,0.0,0.0,MSFT
2022-02-10,292.8796180366124,297.7731336434456,289.6622228774468,291.2805480957031,45386200,0.0,0.0,MSFT
2022-02-11,292.06085534207085,293.12048369685596,283.4201145266006,284.21002197265625,39175600,0.0,0.0,MSFT
2022-02-14,282.9866171180097,285.8668836168061,280.65546416556623,284.1714782714844,36359500,0.0,0.0,MSFT
2022-02-15,288.9975672412042,289.7585476106749,286.11730093278925,289.440673828125,27058300,0.0,0.0,MSFT
2022-02-16,288.0120675250117,290.42527991431285,283.48487872602993,289.10284423828125,29982100,0.62,0.0,MSFT
2022-02-17,286.071765783357,286.4964934172606,279.93256909754444,280.6372375488281,32461600,0.0,0.0,MSFT
2022-02-18,282.876732815773,283.65861124098427,276.37072190934305,277.9344787597656,34264000,0.0,0.0,MSFT
2022-02-22,275.106174591051,281.4191455825817,274.6235321794877,277.73175048828125,41736100,0.0,0.0,MSFT
2022-02-23,280.10641436358,281.573666522266,270.37635382579157,270.5404357910156,37811200,0.0,0.0,MSFT
2022-02-24,263.04977493259855,284.913470148122,262.0941229321313,284.3632507324219,56989700,0.0,0.0,MSFT
2022-02-25,284.8942092758671,287.2977593325136,281.52534482802724,286.9888610839844,32546700,0.0,0.0,MSFT
2022-02-28,284.0929935575526,288.7553360718081,282.8284727085798,288.41748046875,34627500,0.0,0.0,MSFT
2022-03-01,286.1104609698699,289.55653540384833,282.0079998222269,284.7108154296875,31217800,0.0,0.0,MSFT
2022-03-02,285.1065776203058,291.00448458147713,283.50423036390407,289.7689208984375,31873000,0.0,0.0,MSFT
2022-03-03,292.37516228556973,292.60682123875046,283.84201770674827,285.6471252441406,27314500,0.0,0.0,MSFT
2022-03-04,284.0736581596549,285.3960935577323,277.20083543278474,279.79742431640625,32356500,0.0,0.0,MSFT
2022-03-07,278.5136671787281,279.6334012626767,268.8608176186458,269.2276306152344,43157200,0.0,0.0,MSFT
2022-03-08,268.1560912952362,274.1022488797593,260.626882041736,266.2738037109375,48159500,0.0,0.0,MSFT
2022-03-09,273.60034117475794,279.5464994060376,271.03267993001293,278.48468017578125,35204500,0.0,0.0,MSFT
2022-03-10,273.194900626514,276.6506367973392,270.83960329634476,275.6756896972656,30628000,0.0,0.0,MSFT
2022-03-11,277.9634022977425,279.4596114101484,269.7295241457534,270.3473205566406,27209300,0.0,0.0,MSFT
2022-03-14,270.60798934145595,275.49232901217977,266.2449118112666,266.8433837890625,30660700,0.0,0.0,MSFT
2022-03-15,270.61762363193617,277.82830290735563,269.053866830209,277.1815490722656,34245100,0.0,0.0,MSFT
2022-03-16,279.0735246270153,284.34400179367987,273.3687163552092,284.1702575683594,37826300,0.0,0.0,MSFT
2022-03-17,283.1084425886128,285.3478813742308,279.3245124712581,284.971435546875,30816600,0.0,0.0,MSFT
2022-03-18,285.11614983812484,290.55070765473886,282.56781343474125,290.00048828125,43390600,0.0,0.0,MSFT
2022-03-21,288.5140723534525,289.72067870618065,284.66256484399344,288.7746887207031,28351200,0.0,0.0,MSFT
2022-03-22,289.39242369934766,294.4119173522232,288.39818135350095,293.5045471191406,27599700,0.0,0.0,MSFT
2022-03-23,290.07787149844626,292.7034484806909,287.38471748069946,289.09326171875,25715400,0.0,0.0,MSFT
2022-03-24,288.7553468713274,293.6396862396896,287.96380616213776,293.54315185546875,24484500,0.0,0.0,MSFT
2022-03-25,294.6339351738191,294.8945515047454,288.9001402281707,293.1377258300781,22566500,0.0,0.0,MSFT
2022-03-28,293.7651423882981,300.0105369064653,293.7651423882981,299.9140319824219,29578200,0.0,0.0,MSFT
2022-03-29,303.01264366587003,304.85634170771465,298.3213428484819,304.4605712890625,30393400,0.0,0.0,MSFT
2022-03-30,302.86778951334975,304.9817657302456,300.76344611358445,302.96429443359375,28163600,0.0,0.0,MSFT
2022-03-31,303.0029338565664,304.19990720218783,297.20159145457893,297.60699462890625,33422100,0.0,0.0,MSFT
2022-04-01,298.6301848769681,299.36381082776825,294.9331566706007,298.678466796875,27110500,0.0,0.0,MSFT
2022-04-04,299.3251418340904,304.1708606294997,298.9583289191664,304.0357360839844,24289600,0.0,0.0,MSFT
2022-04-05,302.3947533501223,303.9392148944746,299.11279097971965,300.0877380371094,23156700,0.0,0.0,MSFT
2022-04-06,294.59531799298344,296.3424814061848,286.4096909635366,289.10284423828125,40110400,0.0,0.0,MSFT
2022-04-07,286.36141443806906,293.1087462850132,286.06217848359114,290.90789794921875,31411200,0.0,0.0,MSFT
2022-04-08,290.01027677849993,290.6666636194937,285.994686964746,286.6607360839844,24361900,0.0,0.0,MSFT
2022-04-11,281.66048690117145,282.4519981244576,275.1061942358303,275.357177734375,34569300,0.0,0.0,MSFT
2022-04-12,279.1989878449197,280.6469151575573,270.75274518786716,272.26824951171875,30966700,0.0,0.0,MSFT
2022-04-13,272.914995798149,278.5618885948695,271.5346160767129,277.6352233886719,21907200,0.0,0.0,MSFT
2022-04-14,278.088924351685,278.3012882088098,269.6233863517897,270.11566162109375,28221600,0.0,0.0,MSFT
2022-04-18,269.2276132247998,272.65436281401867,268.67739376545774,270.7817077636719,20778000,0.0,0.0,MSFT
2022-04-19,269.6813121043786,276.2356051160154,268.7449845312876,275.3957824707031,22297700,0.0,0.0,MSFT
2022-04-20,279.35345023812204,279.6430533893089,275.4633531849248,276.4189758300781,22906700,0.0,0.0,MSFT
2022-04-21,278.56199252615863,283.11813988891316,270.33777315412294,271.0617370605469,29454600,0.0,0.0,MSFT
2022-04-22,271.90151538779514,273.3687676766065,263.8896603846391,264.51708984375,29405800,0.0,0.0,MSFT
2022-04-25,263.80270265842034,271.35120773294403,261.37016600391445,270.9747619628906,35678900,0.0,0.0,MSFT
2022-04-26,267.8665361916543,268.69666699273034,260.6269000783663,260.8392639160156,46518400,0.0,0.0,MSFT
2022-04-27,272.30685567741426,280.86892738240044,269.46891592845344,273.3879699707031,63477700,0.0,0.0,MSFT
2022-04-28,275.28963271284965,280.8786411356231,271.689109042136,279.57550048828125,33646600,0.0,0.0,MSFT
2022-04-29,278.5909341142436,279.81686511286546,266.90134504097585,267.88592529296875,37073900,0.0,0.0,MSFT
2022-05-02,268.0692391635906,275.0482590184196,266.6309742081337,274.5945739746094,35151100,0.0,0.0,MSFT
2022-05-03,274.1023614203299,274.26647285650915,270.42462737594974,271.998046875,25978600,0.0,0.0,MSFT
2022-05-04,272.77986042090856,280.7820806094394,267.1233049625317,279.913330078125,33599300,0.0,0.0,MSFT
2022-05-05,275.62748829742554,276.4093667940325,264.8162844690875,267.7218017578125,43260400,0.0,0.0,MSFT
2022-05-06,265.2699283325795,269.5557954403699,261.85281170163194,265.1927185058594,37780300,0.0,0.0,MSFT
2022-05-09,260.68489945201344,262.90504346434847,254.17888711238737,255.39512634277344,47726000,0.0,0.0,MSFT
2022-05-10,262.25826345033016,264.24674803781596,255.86808196451094,260.144287109375,39336400,0.0,0.0,MSFT
2022-05-11,256.45689072291424,261.93970200384274,250.298368214071,251.50497436523438,48975900,0.0,0.0,MSFT
2022-05-12,248.74426727264887,250.8582435521003,241.3405338858611,246.48550415039062,51033800,0.0,0.0,MSFT
2022-05-13,248.41612264895286,253.90859714218703,246.4855524779226,252.05523681640625,34925100,0.0,0.0,MSFT
2022-05-16,250.9354652701601,256.59205034843524,246.9005812826205,252.42201232910156,32550900,0.0,0.0,MSFT
2022-05-17,256.87196899135023,259.0149028011125,253.34868474571135,257.5573425292969,28828800,0.0,0.0,MSFT
2022-05-18,254.46120398258716,255.04172974493503,244.56334455457838,245.830810546875,31356000,0.62,0.0,MSFT
2022-05-19,245.65667612599017,249.30429522500646,243.70226967132928,244.92135620117188,32692300,0.0,0.0,MSFT
2022-05-20,248.88823202551862,250.14604290717048,238.43888522978867,244.3601837158203,39199300,0.0,0.0,MSFT
2022-05-23,247.19508522720383,253.00995497705824,245.20195425137902,252.1875457763672,33175400,0.0,0.0,MSFT
2022-05-24,249.51710474100852,252.84539116572356,245.2696206096745,251.19091796875,29043900,0.0,0.0,MSFT
2022-05-25,249.75905520569623,255.9899423675997,248.78183714380614,253.996826171875,28547900,0.0,0.0,MSFT
2022-05-26,253.75487915760345,258.43773551666885,252.94215494918038,257.26702880859375,25002100,0.0,0.0,MSFT
2022-05-27,259.7633362460875,264.4655336439164,258.873192668912,264.3687744140625,26910800,0.0,0.0,MSFT
2022-05-31,263.6817882645863,265.8490529082615,260.1986632824182,263.043212890625,37827700,0.0,0.0,MSFT
2022-06-01,266.26511923779674,268.674267192914,261.27264493032675,263.57537841796875,25292200,0.0,0.0,MSFT
2022-06-02,255.86413679429918,265.7329565705162,253.10666158963318,265.66522216796875,44008200,0.0,0.0,MSFT
2022-06-03,261.53391933554974,264.5719880166716,259.69561200341536,261.2533264160156,28059000,0.0,0.0,MSFT
2022-06-06,263.2270685226695,265.2782340927179,258.5442115825969,260.0245361328125,22400300,0.0,0.0,MSFT
2022-06-07,257.98310089876895,264.26238275252354,257.3058157580708,263.65283203125,22860700,0.0,0.0,MSFT
2022-06-08,262.88839638694134,264.1365222872214,260.85657107937885,261.630615234375,17372300,0.0,0.0,MSFT
2022-06-09,259.08602995149107,263.8559613723618,256.0383063846379,256.193115234375,26439700,0.0,0.0,MSFT
2022-06-10,252.11980426463842,252.11980426463842,244.33117332105226,244.7762451171875,31422800,0.0,0.0,MSFT
2022-06-13,237.15206786424903,240.93512629318718,233.6882971691395,234.39459228515625,46135800,0.0,0.0,MSFT
2022-06-14,235.94266488900783,237.76163216918874,233.6689557887817,236.55221557617188,28651500,0.0,0.0,MSFT
2022-06-15,240.24814951336052,247.01121141715927,238.41951248541616,243.5861358642578,33111700,0.0,0.0,MSFT
2022-06-16,237.99383539165407,239.38708569637893,235.12994511050752,237.01663208007812,33169200,0.0,0.0,MSFT
2022-06-17,236.7553837419542,242.36707955457766,236.10713823491153,239.60960388183594,43084800,0.0,0.0,MSFT
2022-06-21,242.1348507017861,246.47908003768092,241.4092008096241,245.5018768310547,29928300,0.0,0.0,MSFT
2022-06-22,243.71192046945043,248.82050899795738,242.24126597240473,244.9116668701172,25939900,0.0,0.0,MSFT
2022-06-23,247.27244944007643,250.94906352812058,245.39543280330932,250.4556121826172,25861400,0.0,0.0,MSFT
2022-06-24,253.30991173150647,259.27960567496183,253.2228372705622,259.0086975097656,33923200,0.0,0.0,MSFT
2022-06-27,259.5021051953525,259.589179651512,254.73217298282648,256.2899169921875,24615100,0.0,0.0,MSFT
2022-06-28,255.40940681520112,258.2442718055391,247.99809948086303,248.1529083251953,27295500,0.0,0.0,MSFT
2022-06-29,249.22682402298045,253.46462332290588,247.4562368464826,251.81015014648438,20069800,0.0,0.0,MSFT
2022-06-30,248.70443566638832,251.10392900267257,244.68917817150998,248.4915771484375,31730900,0.0,0.0,MSFT
2022-07-01,248.06586356040017,251.33610113526663,246.34364079711162,251.1522674560547,22837700,0.0,0.0,MSFT
2022-07-05,247.84331663869565,254.44190037764724,246.46942121872016,254.3161163330078,22941000,0.0,0.0,MSFT
2022-07-06,255.18689308896802,259.28922459470346,253.8807173042958,257.5670166015625,23824400,0.0,0.0,MSFT
2022-07-07,256.5123751272476,260.324457968474,256.4156159102422,259.6858825683594,20859900,0.0,0.0,MSFT
